Date,Open,High,Low,Close,Adj Close,Volume
2017-07-26,995.5,995.5,982.599976,986.549988,985.515442,1816661
2017-07-27,993.5,1005,982.5,998.150024,997.103333,2564843
2017-07-28,996.700012,1017.5,995,1012.700012,1011.638,1304864
2017-07-31,1018,1031.699951,1012.849976,1021.650024,1020.578674,2464607
2017-08-01,1024,1024,1011,1015.299988,1014.235291,2063948
2017-08-02,1015.799988,1023.25,1005.200012,1010.900024,1009.839905,1119072
2017-08-03,1009.900024,1009.900024,994,996.400024,995.355164,1152115
2017-08-04,999,999.599976,988.549988,996.200012,995.155334,1187275
2017-08-07,1000.150024,1001.950012,994.299988,997.900024,996.853577,619240
2017-08-08,1000,1000,980.099976,987.700012,986.664246,1222642
2017-08-09,989,999.700012,979.299988,992.400024,991.359314,1131399
2017-08-10,994.900024,1002.5,983.049988,996.799988,995.7547,2495164
2017-08-11,988.900024,997.450012,973.549988,992.200012,991.159546,1421743
2017-08-14,992.5,1000,980.25,982.599976,981.56958,2666347
2017-08-16,990,1005,967.549988,1000.549988,999.500793,3147277
2017-08-17,1003,1003,982,989,987.962891,1076077
2017-08-18,983,985.150024,976,983.549988,982.518555,956180
2017-08-21,988.400024,991.700012,967.5,969.549988,968.533264,845249
2017-08-22,974.900024,977.450012,966.299988,970.799988,969.781982,1206098
2017-08-23,978,984,964,980.099976,979.072205,2354519
2017-08-24,984.900024,984.900024,966.049988,972.099976,971.080627,1336640
2017-08-28,980,982.950012,972.5,976.049988,975.026489,621906
2017-08-29,975,975.900024,962,964.400024,963.388672,1314765
2017-08-30,970,976.349976,965.950012,971.349976,970.33136,997329
2017-08-31,974.5,980.900024,963.549988,976,974.976501,2524606
2017-09-01,979,998.099976,972.5,992.549988,991.509155,1948333
2017-09-04,998,998.599976,973.200012,978.099976,977.074341,703102
2017-09-05,978.099976,991,975.849976,988.400024,987.363586,851521
2017-09-06,987,1007.950012,980.049988,996.150024,995.105408,1738140
2017-09-07,999,1004.700012,988.200012,993.5,992.458191,1514770
2017-09-08,996,1010.799988,991.549988,1007.549988,1006.493408,2076538
2017-09-11,1010,1015,1001.099976,1006.5,1005.444519,1323918
2017-09-12,1012,1024.550049,1007.150024,1021.75,1020.678528,1649509
2017-09-13,1022,1025.099976,1015.599976,1020.150024,1019.080261,1110777
2017-09-14,1021.799988,1026.449951,1002.400024,1007.599976,1006.543335,1484086
2017-09-15,1007.900024,1011.700012,997.5,1005.049988,1003.996033,5328496
2017-09-18,1007.5,1024.949951,1007.5,1017.049988,1015.983459,939378
2017-09-19,1020,1045.400024,1015.599976,1034.349976,1033.265259,1976618
2017-09-20,1034.5,1036.949951,1020.25,1023.200012,1022.127075,1971092
2017-09-21,1022,1037,1020,1029.150024,1028.070801,923961
2017-09-22,1024.75,1031,1019,1021.900024,1020.82843,1845956
2017-09-25,1021,1021.700012,995,999.5,998.451904,1856601
2017-09-26,1001,1007.5,990.400024,994,992.957642,1337633
2017-09-27,997.5,1005.049988,977,979.599976,978.572693,2040885
2017-09-28,982.5,1014.599976,968,1005.25,1004.195862,5808078
2017-09-29,1014,1015,998.400024,1002.25,1001.199036,1660433
2017-10-03,1006.099976,1010,995.150024,1006.549988,1005.494507,2133107
2017-10-04,1008.599976,1037.199951,1008.599976,1029.449951,1028.370483,2255784
2017-10-05,1029,1037.25,1020.25,1032.800049,1031.717041,1396989
2017-10-06,1032,1043.150024,1028.650024,1039.5,1038.409912,1065953
2017-10-09,1037.099976,1053.800049,1035.099976,1049.949951,1048.848877,1546184
2017-10-10,1052.949951,1061,1044.400024,1055.650024,1054.542969,1602617
2017-10-11,1056.75,1057.150024,1038.199951,1043.849976,1042.755371,1329360
2017-10-12,1043.300049,1062.5,1038,1057.599976,1056.490967,1176721
2017-10-13,1058,1088.800049,1052.5,1082.349976,1081.214966,1755115
2017-10-16,1082.349976,1098.699951,1077.900024,1082.5,1081.364868,2574204
2017-10-17,1082.5,1087.5,1072.099976,1078.599976,1077.468872,1678738
2017-10-18,1079,1115.050049,1077.5,1095.900024,1094.750854,2753994
2017-10-19,1094,1094,1070.599976,1077.75,1076.619873,277916
2017-10-23,1080,1082.849976,1058.050049,1061.550049,1060.43689,1939538
2017-10-24,1070.449951,1076.400024,1059,1065.699951,1064.582397,1305472
2017-10-25,1071.5,1075,998.5,1010.549988,1009.490234,8250123
2017-10-26,1021.400024,1025.550049,985.150024,1018.900024,1017.831604,3679909
2017-10-27,1023.5,1045,1022.950012,1029,1027.921021,2640498
2017-10-30,1028,1034,1020.5,1028.900024,1027.821045,1563715
2017-10-31,1031,1035,1022.049988,1025.050049,1023.975098,973983
2017-11-01,1032,1037,1017.549988,1024.349976,1023.275818,1657437
2017-11-02,1023,1033.400024,1017.5,1019.549988,1018.480835,1287575
2017-11-03,1027.400024,1027.400024,1008.650024,1015.5,1014.43512,2942419
2017-11-06,1015,1019,999.5,1009.75,1008.691101,2793501
2017-11-07,1011,1025.900024,1007.799988,1013.299988,1012.237366,1850889
2017-11-08,1013.299988,1021,1007,1011.400024,1010.339417,1451235
2017-11-09,1011.400024,1015,1002.599976,1005.349976,1004.295715,1648408
2017-11-10,1001.099976,1008.75,990,993.400024,992.358337,1853829
2017-11-13,990,999,982.549988,994.700012,993.656921,2132408
2017-11-14,994,1003.200012,992.5,999.200012,998.152161,1373565
2017-11-15,998,1014.400024,997.849976,1011.5,1010.43927,1333954
2017-11-16,1010,1026.449951,1008.049988,1017.450012,1016.383057,1307144
2017-11-17,1027.5,1030,1014.349976,1023.200012,1022.127075,1842633
2017-11-20,1023.200012,1041.900024,1016.849976,1040.550049,1039.458862,1248427
2017-11-21,1042.300049,1050,1027.25,1029.849976,1028.77002,2439933
2017-11-22,1032.5,1035.300049,1019.099976,1026.25,1025.173828,1545476
2017-11-23,1031.699951,1031.699951,1016.349976,1022.099976,1021.028137,1233925
2017-11-24,1025,1036.5,1020.950012,1030.349976,1029.269531,1176564
2017-11-27,1029.900024,1041.699951,1023.5,1036.449951,1035.363037,970817
