Date,Reliance,Kotak Bank,HDFC Bank,Baj Finance,TITAN,L & T,TATA Motors,Britannia,Asian Paint
2020/05/04,1421.723511,1277.800049,923,2079.649902,891.849976,850.650024,83.900002,3092.949951,1676.800049
2020/05/05,1446.934448,1238.349976,911.450012,2002.349976,886.950012,836.900024,80.900002,2978.75,1619.150024
2020/05/06,1447.033569,1245.949951,946.400024,2106.25,876.450012,837.299988,83.199997,2987.699951,1610.650024
2020/05/07,1492.799805,1199.800049,925,2060.550049,849.099976,822.849976,82.5,2915.350098,1594.300049
2020/05/08,1547.134766,1217.449951,929.049988,2024.150024,832.849976,815.950012,81.050003,2994.649902,1578.400024
2020/05/11,1561.993896,1188.449951,915.799988,2015.050049,829.599976,821.599976,86.099998,3053.949951,1569.599976
2020/05/12,1465.359863,1157.199951,901.549988,2069.699951,846.450012,814.799988,86.199997,3107.300049,1523.349976
2020/05/13,1496.449951,1186.699951,927.650024,2161.050049,860.450012,862.900024,87.199997,3079.550049,1563.300049
2020/05/14,1435.949951,1173.099976,893.700012,2112,846,871.650024,83.800003,3118.699951,1522.400024
2020/05/15,1459.400024,1178.300049,888.150024,2086.449951,845.599976,864.400024,84.349998,3125.649902,1552.949951
2020/05/18,1440.75,1113.650024,836.650024,1938.599976,817.299988,813.349976,80.650002,3109.550049,1501.099976
2020/05/19,1408.900024,1130.449951,830.650024,1964.949951,826.799988,796.349976,81.800003,3104,1503.949951
2020/05/20,1433.699951,1160.099976,857.099976,2042.800049,848.700012,835,83.449997,3127.850098,1500.050049
2020/05/21,1441.25,1150.25,859.549988,1990.199951,849.849976,820.5,84.099998,3110.949951,1574.300049
2020/05/22,1431.550049,1160.199951,838.849976,1895.300049,849.650024,815.700012,82.800003,3167.100098,1617.900024
2020/05/26,1424.050049,1153.199951,852.400024,1829,892.75,825.549988,83.099998,3163.850098,1629.849976
2020/05/27,1445.550049,1217.550049,903.650024,1936.449951,885.849976,850.849976,84.550003,3220.300049,1619.449951
2020/05/28,1472.25,1229.449951,945.25,1947.699951,899.450012,905.5,87,3323.25,1643.599976
2020/05/29,1464.400024,1224,951.650024,1953.650024,890,932.25,87,3378.850098,1683.099976
2020/06/01,1520.349976,1248.400024,987.650024,2160.850098,958.900024,928.150024,89.550003,3434.850098,1693.25
2020/06/02,1535.699951,1342.900024,1001,2346.199951,976.150024,945.450012,96.5,3451,1709.300049
2020/06/03,1541.650024,1386.550049,1022.25,2411.899902,984.349976,961.299988,98.75,3510.300049,1716.550049
2020/06/04,1579.800049,1334.400024,1001.700012,2313.050049,971.25,930.700012,98.5,3450.350098,1633.75
2020/06/05,1581.699951,1337.800049,1033.349976,2390.350098,990.950012,955.25,110.75,3466.699951,1638.550049
2020/06/08,1569.5,1336.75,1015.900024,2507.25,1025,961.349976,115.449997,3426.800049,1634.25
2020/06/09,1537.150024,1304.150024,987.299988,2443.600098,997.099976,953.299988,111.449997,3415.699951,1642.050049
2020/06/10,1572.150024,1332.25,991.849976,2435.649902,977.25,946.549988,111.400002,3377,1635.949951
2020/06/11,1537.699951,1298.699951,968.599976,2338.899902,951.25,930.450012,106.150002,3370.350098,1610.599976
2020/06/12,1588.800049,1279.800049,982.75,2450.149902,977.700012,926.400024,105.300003,3366.050049,1637.349976
2020/06/15,1614.550049,1248.900024,949.849976,2351.399902,948.400024,899.900024,100.5,3357.199951,1618.199951
2020/06/16,1617.699951,1276.800049,990.400024,2365,958.049988,895.049988,94.75,3345.350098,1621.699951
2020/06/17,1615.349976,1243.800049,979.25,2396,963,884.799988,95.400002,3401.449951,1595.400024
2020/06/18,1655.900024,1303.349976,1019.950012,2525.949951,976,896.650024,96.349998,3404.25,1597.800049
2020/06/19,1759.400024,1302.5,1033.349976,2698.600098,975.849976,898.200012,102.5,3438.550049,1622.5
2020/06/22,1746.150024,1355.349976,1028.75,2840.300049,979.5,907.450012,102.650002,3421.199951,1652.150024
2020/06/23,1720.900024,1389.900024,1042.300049,3025.5,999.25,967.599976,104.400002,3467.050049,1683.900024
2020/06/24,1727.849976,1343.900024,1032.5,2934.449951,988.200012,955.549988,104.800003,3446.399902,1747.25
2020/06/25,1717.900024,1381.699951,1028.75,3005.350098,977.599976,943.099976,103.800003,3450.399902,1689
2020/06/26,1741.650024,1340.099976,1056.449951,2903.5,966.200012,962.200012,101.400002,3456.399902,1686.75
2020/06/29,1723.150024,1355.650024,1076.050049,2857.949951,957.450012,936.599976,99.449997,3519.25,1691.949951
2020/06/30,1704.099976,1360.449951,1065.849976,2831,949.849976,943.650024,98.25,3603.800049,1687.449951
2020/07/01,1737.599976,1356.75,1084.599976,2953.899902,948.200012,924.299988,100.75,3545.949951,1688
2020/07/02,1760.349976,1352,1089.400024,2964.25,986.400024,941.299988,101.550003,3535.100098,1686.449951
2020/07/03,1787.900024,1353.800049,1073.949951,2931.5,1003.5,944.25,103.449997,3538.350098,1695.650024
2020/07/06,1851.800049,1367.900024,1103,3108.800049,1014.200012,951.200012,109,3624.449951,1708.849976
2020/07/07,1823.449951,1368.25,1105.150024,3351.949951,1016.25,943.599976,109.050003,3678.449951,1745.75
2020/07/08,1798,1352.75,1110.349976,3208.050049,991.150024,941.25,105.349998,3685,1686.25
2020/07/09,1824.25,1368.150024,1124.949951,3330,991.599976,944.950012,106.949997,3673.600098,1717.25
2020/07/10,1878.050049,1349.349976,1105.099976,3314.149902,961.849976,932.150024,107.599998,3726.649902,1703.5
2020/07/13,1935,1335.550049,1080.25,3234.600098,966.349976,928.150024,108,3796.800049,1705.650024
2020/07/14,1917,1298.300049,1058.849976,3190.949951,973.799988,912.900024,105.150002,3735.25,1688.400024
2020/07/15,1844,1290,1053.150024,3149.25,967.950012,912.200012,103.199997,3723.25,1671.650024
2020/07/16,1843.400024,1322.650024,1062.550049,3204.800049,961.349976,921.150024,102.949997,3854.75,1693.199951
2020/07/17,1911.699951,1327.449951,1098.449951,3301.300049,997.849976,925.549988,106.400002,3785,1717.900024
2020/07/20,1919.900024,1319.050049,1133.050049,3441.5,1001.700012,919.599976,105.050003,3982.649902,1751.599976
2020/07/21,1971.550049,1359,1138.550049,3292.449951,1015.150024,938.049988,108.449997,3880.399902,1724.25
2020/07/22,2004,1342.349976,1126.349976,3253,1057.699951,920.900024,105.150002,3805.050049,1695.75
2020/07/23,2057.800049,1374.050049,1130.400024,3297.800049,1070.199951,916.549988,106.050003,3827.600098,1727.800049
2020/07/24,2146.149902,1350,1119.099976,3251.850098,1057.599976,904.400024,103.75,3818.449951,1712.050049
2020/07/27,2156.199951,1322.599976,1079.5,3171.149902,1042.099976,903.799988,101.699997,3777.350098,1778.150024
2020/07/28,2177.699951,1384.050049,1086.650024,3239.600098,1052.699951,913.5,106.449997,3774.75,1759.650024
2020/07/29,2096.649902,1389.449951,1064.599976,3284.25,1040.449951,921.950012,105.75,3794.699951,1740.150024
2020/07/30,2108.850098,1385,1050.650024,3218.300049,1041.849976,908.25,103.650002,3805.949951,1743.349976
2020/07/31,2067.100098,1365.75,1032.800049,3251.300049,1043.25,913.450012,104.650002,3823.600098,1715.5
2020/08/03,2009,1308.550049,1002,3174.5,1077.349976,915.900024,113.050003,3776.199951,1705.5
2020/08/04,2150.600098,1323.949951,1041.650024,3235.600098,1075.199951,924.25,111.449997,3817.600098,1713.949951
2020/08/05,2126.449951,1334.199951,1027.550049,3262.149902,1105.449951,925.75,115.400002,3849.949951,1716.300049
2020/08/06,2134.100098,1340.099976,1040.699951,3345.199951,1120.150024,922.150024,116.800003,3857.649902,1727.550049
2020/08/07,2146.449951,1342.5,1043.849976,3464.300049,1091.050049,915.650024,119.099998,3934.800049,1806.25
2020/08/10,2119.850098,1360.199951,1050.650024,3442.949951,1107.550049,960.049988,123.849998,3942.800049,1782.349976
2020/08/11,2133.800049,1364.599976,1066.650024,3457.399902,1066.25,961.900024,122.300003,3879.550049,1789.550049
2020/08/12,2127.600098,1335.099976,1063.699951,3418.25,1056.349976,949.75,125.349998,3809.75,1797.25
2020/08/13,2122.050049,1336.25,1059.050049,3419.649902,1097.650024,990.700012,131.149994,3808.25,1802.550049
2020/08/14,2113.800049,1307.449951,1034.449951,3331.100098,1104.150024,982.799988,124.599998,3801.350098,1802.550049
2020/08/17,2091.350098,1327.550049,1032.75,3384.800049,1123.849976,1000.799988,123.550003,3868.649902,1836.699951
2020/08/18,2118.550049,1369.349976,1056.5,3419.899902,1145.550049,1004.549988,125.599998,3914.300049,1874.099976
2020/08/19,2131.550049,1355.599976,1066.599976,3409.949951,1148.400024,1009.099976,125.150002,3875.399902,1885.699951
2020/08/20,2097.050049,1338.349976,1059,3393.800049,1125.699951,995.75,121.699997,3868.100098,1874.900024
2020/08/21,2081.850098,1339.400024,1085.650024,3389.300049,1138.099976,994.150024,120.900002,3882.75,1958
2020/08/24,2095.75,1387.25,1117.050049,3492.050049,1126.650024,991.349976,121.199997,3908.350098,1962.150024
2020/08/25,2082.100098,1400.099976,1119.699951,3642.899902,1136.5,980.400024,127.099998,3896.850098,2000.599976
2020/08/26,2137.300049,1436.699951,1118.449951,3645.550049,1134.199951,968.950012,137.899994,3829.25,1971.400024
2020/08/27,2110.600098,1420,1112.099976,3632.5,1137.650024,975.599976,144.25,3816.600098,1982.5
2020/08/28,2116.149902,1467.099976,1114.5,3670.800049,1134.099976,981.849976,142.800003,3793.850098,1958.099976
2020/08/31,2080.699951,1401.349976,1115.849976,3487.800049,1100.5,944.950012,143.199997,3726.050049,1899.099976
2020/09/01,2087.25,1430.650024,1127.300049,3643.850098,1120.050049,955.200012,143.800003,3771,1979.300049
2020/09/02,2128.199951,1423.5,1134.150024,3668.649902,1121.300049,955.549988,150.300003,3799.199951,1943.949951
2020/09/03,2112.100098,1396.699951,1130.900024,3619.699951,1185.300049,961.150024,151.850006,3746.850098,1978
2020/09/04,2077.25,1380.050049,1119.300049,3596.800049,1159.25,942.5,147.800003,3705.850098,1956.349976
2020/09/07,2082.649902,1368.75,1110.5,3505.149902,1167.699951,932.150024,149.399994,3724.050049,1982.099976
2020/09/08,2107.100098,1350.699951,1112.449951,3500,1162.550049,916.700012,142.300003,3731.600098,1960.349976
2020/09/09,2161.350098,1326.150024,1096.5,3422.850098,1161.099976,909.5,140.100006,3738.300049,1979.050049
2020/09/10,2314,1319.5,1090.550049,3498.699951,1155.25,920.950012,143.300003,3719.25,2056.550049
2020/09/11,2319.75,1330.349976,1078.650024,3544.399902,1167.75,917.400024,144.300003,3772.25,2035.949951
2020/09/14,2302.550049,1304.699951,1057.949951,3440.699951,1188,902.099976,148.550003,3719.5,2031.199951
2020/09/15,2318.850098,1323.949951,1070.5,3513.399902,1174.550049,909.950012,148.399994,3734.100098,2017.550049
2020/09/16,2324.550049,1325.400024,1093.650024,3521.5,1181.699951,921.799988,151.449997,3844.5,2012.099976
2020/09/17,2298.75,1305.099976,1083.599976,3471.949951,1182.400024,906.299988,147.649994,3815.649902,2007.949951
2020/09/18,2305.699951,1277.099976,1057.300049,3474.800049,1163.599976,900.700012,147.899994,3797.5,2028.400024
2020/09/21,2255.850098,1287.849976,1049.300049,3330.149902,1119.900024,881.849976,137.449997,3629.300049,1972.550049
2020/09/22,2211.149902,1270.550049,1035.400024,3303,1104.449951,856.5,133.100006,3588,1937.5
2020/09/23,2230.800049,1275.400024,1047.25,3243.850098,1117.199951,860.599976,131.399994,3624.899902,1946.550049
2020/09/24,2181.199951,1246.099976,1030.400024,3028.899902,1096.150024,850.700012,122.800003,3612.75,1918.349976
2020/09/25,2201.699951,1253.050049,1044,3138.949951,1109.349976,889.25,127.25,3686.399902,1925.599976
2020/09/28,2216.25,1278.699951,1054.199951,3335.149902,1138.75,902.849976,132.850006,3737.350098,1945.599976
2020/09/29,2245.050049,1263.25,1062.550049,3294.75,1167.300049,895.450012,131.699997,3736.850098,1959.949951
2020/09/30,2234.350098,1268.199951,1078.599976,3278.600098,1201.349976,901.599976,133.300003,3798.149902,1986.400024
2020/10/01,2225.25,1305.050049,1106.949951,3442.800049,1198.650024,902.799988,133.5,3808.600098,2040.449951
2020/10/05,2212.199951,1314.599976,1114.349976,3382.899902,1194.349976,896.950012,133.899994,3830.449951,2028
2020/10/06,2210.350098,1338.25,1144.099976,3474.300049,1199.949951,892.599976,144.75,3765.850098,2090
2020/10/07,2257.5,1324.699951,1162.25,3331.149902,1254,887.900024,141,3785.949951,2105
2020/10/08,2239.25,1320.099976,1191.800049,3326.449951,1254.150024,881.049988,140.949997,3794.699951,2088.649902
2020/10/09,2233.449951,1319.849976,1233.550049,3317.899902,1255.199951,908.450012,138.449997,3745.100098,2050.600098
2020/10/12,2237.050049,1312.900024,1213.650024,3327.199951,1256.75,905.75,135.899994,3731.5,2077.850098
2020/10/13,2280.699951,1344.949951,1198.449951,3272.600098,1228.849976,896.450012,134.100006,3745.649902,2064.649902
2020/10/14,2287.5,1353.349976,1211.5,3372.050049,1223.449951,915.200012,130.699997,3789.800049,2071.350098
2020/10/15,2206.5,1309.550049,1169.25,3214.75,1213.599976,888.799988,126.949997,3731,2090.449951
2020/10/16,2175.800049,1336.550049,1199.349976,3231.350098,1223.150024,894.099976,127.75,3747.199951,2061.199951
2020/10/19,2176.199951,1376.699951,1203.550049,3267.199951,1228.800049,902.900024,128.25,3772.449951,2070.100098
2020/10/20,2155.899902,1368.800049,1223.949951,3262.149902,1233.5,917.299988,129.649994,3553.149902,2118.5
2020/10/21,2124.600098,1393.300049,1246.699951,3232.850098,1244.699951,924.450012,130.25,3397.25,2114.300049
2020/10/22,2106.949951,1393.050049,1233.300049,3314.449951,1229.449951,936.299988,133.5,3458.350098,2099.899902
2020/10/23,2113.050049,1383.050049,1235.800049,3316.899902,1241.699951,941.25,137,3469.75,2120.25
2020/10/26,2029.099976,1416.900024,1210.900024,3293.899902,1215.5,951.75,133.699997,3485.399902,2080.449951
2020/10/27,2034.5,1587.650024,1233.099976,3453.25,1231.800049,981.950012,135.649994,3572.25,2197.800049
2020/10/28,2011.449951,1551.349976,1209.599976,3370.800049,1217,982.849976,134.800003,3541.699951,2159.550049
2020/10/29,2026.900024,1570.900024,1187.199951,3380.050049,1178.199951,934.5,131.899994,3532.649902,2225.449951
2020/10/30,2054.5,1547.400024,1183.550049,3309,1165.75,929.5,132.649994,3473.25,2211.5
2020/11/02,1877.449951,1580.699951,1215.25,3419.800049,1168.5,929.299988,132.850006,3420.300049,2172.850098
2020/11/03,1850.400024,1593.599976,1247.949951,3490.800049,1199.949951,947.75,134.100006,3403.649902,2154.649902
2020/11/04,1913.199951,1630.699951,1257.400024,3561.449951,1215.650024,939.849976,135.899994,3470.699951,2169.449951
2020/11/05,1955,1675.449951,1269.199951,3736.899902,1242.099976,958.099976,137.649994,3499.25,2238.300049
2020/11/06,2029.150024,1718.050049,1307.650024,3780.75,1253.5,960.75,139,3513.550049,2209.050049
2020/11/09,2050.699951,1728.150024,1340.550049,3865,1285.050049,965.849976,141,3548.300049,2225.199951
2020/11/10,2084.550049,1752.949951,1393.650024,4208.549805,1305.400024,1033.699951,146,3508.350098,2199.75
2020/11/11,1997.199951,1807.849976,1389.949951,4268.799805,1274.699951,1059.449951,150.949997,3492.75,2181.699951
2020/11/12,1980,1754.75,1371.699951,4298.299805,1278.099976,1073.199951,151.199997,3515.300049,2171.800049
2020/11/13,1996.400024,1763.300049,1358.800049,4376.049805,1288.449951,1051.5,146.350006,3514.449951,2179.949951
2020/11/14,null,null,null,null,null,null,null,null,null
2020/11/17,1993.25,1796.650024,1408.449951,4488,1301.949951,1080.900024,158,3509.800049,2187.649902
2020/11/18,1987.199951,1830.599976,1408.699951,4653.75,1280.099976,1148.150024,173.5,3500.350098,2195.75
2020/11/19,1973.150024,1826.349976,1374.349976,4536.549805,1292.449951,1134.25,167.949997,3511.350098,2161.699951
2020/11/20,1899.5,1889.400024,1403.650024,4715.850098,1365.150024,1132.300049,169.100006,3552.100098,2166.550049
2020/11/23,1950.699951,1897.849976,1394.599976,4811.450195,1347.599976,1125.849976,170.699997,3557.399902,2186.25
2020/11/24,1964.050049,1924.900024,1438.199951,4810.649902,1327.150024,1135.5,172.050003,3562.25,2207.899902
2020/11/25,1947.800049,1862.449951,1402.800049,4689.75,1306.949951,1116,171.449997,3555.800049,2154.300049
2020/11/26,1952.599976,1889.099976,1426.650024,4821.25,1327.400024,1118.849976,173.75,3548.75,2155.300049
2020/11/27,1929.800049,1907.099976,1440.849976,4908.799805,1361.199951,1122.400024,180.350006,3637.949951,2215.300049
2020/12/01,1954.900024,1875.849976,1433.300049,4861.100098,1341.099976,1115.949951,179.75,3629.350098,2230.050049
2020/12/02,1958.150024,1814.199951,1406.949951,4823.899902,1389,1113.75,183.600006,3597,2315.850098
2020/12/03,1964.050049,1821,1377.199951,4867.450195,1418.5,1125.150024,184.850006,3635.949951,2411.399902
2020/12/04,1946.75,1846.25,1385.599976,4875.350098,1437.150024,1149.5,184.149994,3648.199951,2438.75
2020/12/07,1958.199951,1820.550049,1372.25,4829.450195,1425.300049,1169.699951,183.550003,3628.949951,2472.550049
2020/12/08,1993.75,1833.800049,1376.300049,4792.149902,1427.849976,1171.400024,181.800003,3645.399902,2438.899902
2020/12/09,2026.949951,1883.550049,1407.199951,4844.149902,1426.150024,1181,182.699997,3627.100098,2522.300049
2020/12/10,2007,1903.300049,1385.849976,4794.799805,1424.199951,1190.349976,177.600006,3739.75,2526.050049
2020/12/11,2005.800049,1920.400024,1382.800049,4843.850098,1442.400024,1194.300049,178.850006,3732.75,2520.949951
2020/12/14,1991.300049,1939.349976,1372.150024,4898.649902,1463.449951,1249.650024,177.649994,3776.949951,2548.149902
2020/12/15,1974.349976,1951.150024,1391.300049,5122.5,1468.75,1246.25,178.899994,3765.550049,2527.449951
2020/12/16,1976.550049,1952.550049,1410.699951,5146.600098,1504.449951,1268.25,182.550003,3752.600098,2582.449951
2020/12/17,1985.599976,1965.449951,1441.800049,5286.700195,1501.949951,1278.800049,181.699997,3729.75,2575.050049
2020/12/18,1991.550049,1949.349976,1411.349976,5252.5,1519.349976,1281.550049,180.550003,3720.5,2601.5
2020/12/21,1939.699951,1920.849976,1372.650024,5041.850098,1471.650024,1234.849976,164.550003,3624.050049,2554.649902
2020/12/22,1936.699951,1902.949951,1373.099976,5011.399902,1498.800049,1262.699951,164.949997,3630.399902,2600.800049
2020/12/23,1943.849976,1920.75,1375.650024,5088.899902,1490.849976,1264.800049,169.199997,3625.350098,2642.550049
2020/12/24,1994.150024,1960.599976,1397.099976,5184.899902,1495.900024,1262.199951,175.949997,3618.25,2648.25
2020/12/28,2003.300049,1988.900024,1412.849976,5204.100098,1543.550049,1289.400024,186.350006,3603.550049,2683.899902
2020/12/29,1990.050049,1999.300049,1427.199951,5200.5,1540.099976,1284.849976,183.449997,3593.300049,2696.800049
2020/12/30,1995.5,2017.949951,1432.5,5334.149902,1552.599976,1292.050049,184.149994,3583.899902,2734.399902
2020/12/31,1985.300049,1995.599976,1436.300049,5295.200195,1567.150024,1287.599976,183.850006,3576.350098,2764.5
2021/01/01,1987.5,1994.050049,1425.050049,5280.149902,1558.599976,1297,186.5,3567.800049,2775.550049
2021/01/04,1990.849976,1965.550049,1416,5216.200195,1550.900024,1314.599976,191.300003,3552.899902,2753.699951
2021/01/05,1966.099976,1959.75,1426.699951,5119,1570.949951,1306.300049,193.199997,3551.100098,2793.850098
2021/01/06,1914.25,1970.400024,1420.550049,5030.299805,1572.599976,1314,195.399994,3539.699951,2805.350098
2021/01/07,1911.150024,1952.400024,1416.25,5081,1542.349976,1338.949951,196.75,3552.800049,2792.25
2021/01/08,1933.699951,1970.699951,1431.650024,5082,1548.599976,1373.400024,198.149994,3575.25,2844.699951
2021/01/11,1897.25,1938.150024,1451.449951,4984.25,1563.900024,1350,220.649994,3612.850098,2849.300049
2021/01/12,1957.050049,1903.449951,1481,5042.200195,1527.099976,1349.800049,237.800003,3631.649902,2720.550049
2021/01/13,1938.800049,1882.099976,1470.650024,4902.899902,1505.800049,1352.5,242.600006,3621.149902,2703.699951
2021/01/14,1960.599976,1892.650024,1468.75,4877.350098,1489.949951,1376.599976,245.100006,3665.449951,2663.899902
2021/01/15,1937.449951,1863.900024,1466.650024,4883.600098,1477.25,1354.150024,260.299988,3609.050049,2590.899902
2021/01/18,1983.949951,1846.949951,1483.099976,4719.850098,1503.550049,1336.050049,245.949997,3607.850098,2588.199951
2021/01/19,2016.400024,1887,1503.849976,4959.149902,1519.900024,1369.849976,258.649994,3601.25,2645.050049
2021/01/20,2054.699951,1883.599976,1492,4981.950195,1531.300049,1382.650024,274.899994,3592.300049,2697.25
2021/01/21,2099.399902,1857.800049,1474.800049,5118.299805,1517.300049,1371.300049,290.600006,3630.800049,2716.350098
2021/01/22,2049.600098,1828,1443.550049,4972.549805,1491.199951,1362.099976,289.350006,3608,2596.649902
2021/01/25,1941,1794.400024,1462.849976,4908.700195,1499.849976,1361.300049,279.149994,3613.550049,2513.949951
2021/01/27,1895,1764.699951,1409.599976,4845,1440.699951,1359.849976,267.5,3610.75,2436.600098
2021/01/28,1876.550049,1722.849976,1371.449951,4810.25,1450.099976,1345.349976,266.799988,3603.75,2441.699951
2021/01/29,1841.949951,1712.949951,1390.5,4734.549805,1420.300049,1334.699951,262.700012,3501.100098,2407.350098
2021/02/01,1895.300049,1801.5,1476.75,5058.600098,1501.550049,1448.849976,279.600006,3520.75,2447.800049
2021/02/02,1925.800049,1861.300049,1560.550049,5173.200195,1485.449951,1520.199951,322,3501.25,2463.649902
2021/02/03,1930.650024,1852.199951,1574.800049,5245.100098,1525.150024,1528.550049,331,3516.5,2453.649902
2021/02/04,1924.300049,1910.400024,1579.099976,5504.850098,1513.599976,1529.800049,326.149994,3580,2401.800049
2021/02/05,1923.75,1982.699951,1597.599976,5538.549805,1509.449951,1516.5,315.899994,3541.649902,2376.75
2021/02/08,1951.449951,1957.150024,1605.25,5497.700195,1541.699951,1551.800049,335.950012,3473.699951,2416.850098
2021/02/09,1956.150024,1949.150024,1611.849976,5400.299805,1559.900024,1566.449951,325.049988,3462.399902,2506.850098
2021/02/10,1974.300049,1952.050049,1581.75,5475.899902,1563.150024,1552.849976,328.899994,3424.850098,2510.600098
2021/02/11,2055.699951,1961,1572.349976,5567.049805,1524.699951,1530.5,325,3462.75,2505.5
2021/02/12,2041.599976,1951.050049,1581.949951,5577.450195,1494.199951,1521.349976,325.399994,3421.25,2486.100098
2021/02/15,2032.599976,1985.949951,1616.599976,5779.850098,1484.75,1537.650024,333.350006,3417,2456.75
2021/02/16,2059.5,2019.650024,1626.650024,5760.25,1471.849976,1549.449951,329.200012,3389.449951,2450.25
2021/02/17,2083.25,1989.449951,1586.5,5705.149902,1460.400024,1548.349976,330.149994,3364,2388.149902
2021/02/18,2067.699951,1945.449951,1554.300049,5563.350098,1433,1524.599976,323.850006,3359.449951,2470.75
2021/02/19,2080.300049,1938.75,1539.099976,5497.950195,1425.550049,1508.800049,311.850006,3331.199951,2416.449951
2021/02/22,2008.099976,1949.599976,1548,5376.850098,1405.25,1452.199951,304.5,3341.199951,2387.050049
2021/02/23,2023.449951,1872.949951,1529.150024,5383.700195,1424.050049,1486.300049,324,3335.949951,2372.199951
2021/02/24,2061,1911.199951,1606.449951,5562.899902,1451.849976,1526.599976,321.649994,3405.550049,2361.350098
2021/02/25,2144.350098,1895.5,1606.400024,5529.950195,1434.449951,1506.449951,333.149994,3405,2373.75
2021/02/26,2085.800049,1780.349976,1534.400024,5264.899902,1406.900024,1442.5,322.950012,3363.75,2277.199951
2021/03/01,2101.699951,1845.400024,1558.900024,5266.799805,1452.150024,1472.849976,328.299988,3411.800049,2362.300049
2021/03/02,2106,1844.650024,1568.199951,5316.299805,1471.150024,1485.650024,345.75,3447.949951,2390.399902
2021/03/03,2202.100098,1899.5,1586.849976,5542.899902,1474.599976,1496.900024,348.5,3481.149902,2402.100098
2021/03/04,2175.850098,1897.699951,1552.050049,5485.899902,1470.5,1462.599976,339.200012,3501.899902,2417.100098
2021/03/05,2178.699951,1922.5,1530,5444.899902,1474.199951,1463.550049,325.149994,3491.75,2387.100098
2021/03/08,2191.100098,1915.849976,1519.5,5320.649902,1456.75,1515.199951,321.25,3463.199951,2382.699951
2021/03/09,2191.050049,1978.949951,1562.5,5415.049805,1456.900024,1508.300049,315.200012,3426.75,2422.699951
2021/03/10,2181.949951,1963.949951,1555.75,5545.049805,1471.25,1524.199951,321.450012,3480.350098,2431.949951
2021/03/12,2137.600098,1935.150024,1551.949951,5557.850098,1482.5,1514,317.549988,3434.25,2401.350098
2021/03/15,2108.899902,1918.650024,1528.650024,5439.049805,1492.199951,1483.75,318.549988,3450.399902,2355
2021/03/16,2100.600098,1903.199951,1512.150024,5455.950195,1500.949951,1461.800049,319.950012,3489.100098,2468.600098
